2.64,NaN,NaN,NaN,NaN
333.7,2.587,NaN,NaN,NaN
1680.0,302.2,1.548,NaN,NaN
3359.0,1310.0,142.3,1.23,NaN
3624.0,1234.0,466.2,5.242,0.6536
98.0,-1.0,-1.0,-1.0,-1.0
99.0,98.0,-1.0,-1.0,-1.0
59.0,99.0,98.0,-1.0,-1.0
41.0,70.0,99.0,98.0,-1.0
41.0,66.0,101.0,100.0,3.0
0.045,NaN,NaN,NaN,NaN
0.15,0.069,NaN,NaN,NaN
0.2,0.22,0.052,NaN,NaN
0.46,0.49,0.26,0.1,NaN
0.66,0.93,0.91,0.4,0.2
