69.19876659641112,NaN,NaN,NaN,NaN
282.52232972616065,15.786037182990109,NaN,NaN,NaN
525.92285776723,66.81339532055681,7.461802840397398,NaN,NaN
714.1022551122946,156.2180975919448,28.609394188258896,4.825491092960509,NaN
863.2421157429096,271.60925055330813,67.53152362560677,16.669716114985036,3.0926687325928257
98.0,-1.0,-1.0,-1.0,-1.0
101.0,96.0,-1.0,-1.0,-1.0
101.0,98.0,96.0,-1.0,-1.0
101.0,100.0,98.0,95.0,-1.0
101.0,101.0,98.0,96.0,4.0
3.7308480739593506,NaN,NaN,NaN,NaN
21.32602310180664,2.109410047531128,NaN,NaN,NaN
57.694961071014404,20.183067083358765,1.4059960842132568,NaN,NaN
116.67520093917847,40.669397830963135,18.456643104553223,1.6214759349822998,NaN
207.99993014335632,92.00258302688599,74.06657099723816,9.986464977264404,2.6102700233459473
