10.695080082765289,NaN,NaN,NaN,NaN
182.20122754362717,0.404859660633232,NaN,NaN,NaN
486.2796223153694,13.713856754459668,0.3629029233166872,NaN,NaN
630.4321790368606,85.98646206861407,4.416126273215745,0.3629029233166872,NaN
679.5397800698128,154.6065177019811,21.799780450216996,2.246112838945846,0.3629029233166872
93.0,-1.0,-1.0,-1.0,-1.0
101.0,93.0,-1.0,-1.0,-1.0
101.0,93.0,3.0,-1.0,-1.0
101.0,101.0,93.0,3.0,-1.0
101.0,101.0,93.0,93.0,3.0
21.45646905899048,NaN,NaN,NaN,NaN
121.55552101135254,12.545317888259888,NaN,NaN,NaN
307.94022703170776,114.58429288864136,6.570974826812744,NaN,NaN
598.7263259887695,362.25193905830383,107.14182782173157,9.058588981628418,NaN
963.9293749332428,759.5858690738678,393.37795186042786,101.99914407730103,9.618480920791626
