0.004866418549780548,NaN,NaN,NaN,NaN
0.009481793637656003,0.004866418549780548,NaN,NaN,NaN
0.013974685197277965,0.009481793637656003,0.004866418549780548,NaN,NaN
0.01801883823555477,0.01386121198587159,0.009481793637656003,0.004866418549780548,NaN
0.021967936954640718,0.01801883823555477,0.01386121198587159,0.009481793637656003,0.004866418549780548
3.0,-1.0,-1.0,-1.0,-1.0
4.0,3.0,-1.0,-1.0,-1.0
7.0,4.0,3.0,-1.0,-1.0
6.0,5.0,4.0,3.0,-1.0
7.0,6.0,5.0,4.0,3.0
6.125895977020264,NaN,NaN,NaN,NaN
0.2559049129486084,0.04151010513305664,NaN,NaN,NaN
0.4423558712005615,6.33071494102478,0.16532111167907715,NaN,NaN
0.9921209812164307,0.617110013961792,6.416762113571167,0.20503997802734375,NaN
2.0313282012939453,1.31290602684021,7.310678005218506,0.4906160831451416,0.2082688808441162
