0.3723,NaN,NaN,NaN,NaN
0.7291,0.3723,NaN,NaN,NaN
0.3723,0.7291,0.7232,NaN,NaN
1.383,1.06,0.7232,1.383,NaN
1.693,1.383,1.06,1.693,0.3709
7.0,-1.0,-1.0,-1.0,-1.0
7.0,7.0,-1.0,-1.0,-1.0
7.0,7.0,4.0,-1.0,-1.0
6.0,5.0,4.0,6.0,-1.0
7.0,6.0,5.0,7.0,3.0
0.16,NaN,NaN,NaN,NaN
0.44,0.042,NaN,NaN,NaN
0.19,0.18,0.66,NaN,NaN
0.78,1.8,0.24,1.7,NaN
1.7,1.4,0.84,2.7,0.2
