0.002938,NaN,NaN,NaN,NaN
0.005769,0.002938,NaN,NaN,NaN
0.008499,0.005769,0.002938,NaN,NaN
0.01114,0.008499,0.005769,0.002938,NaN
0.01368,0.01114,0.008499,0.005769,0.002938
5.0,-1.0,-1.0,-1.0,-1.0
5.0,5.0,-1.0,-1.0,-1.0
6.0,5.0,5.0,-1.0,-1.0
6.0,6.0,5.0,5.0,-1.0
7.0,6.0,6.0,5.0,5.0
19.0,NaN,NaN,NaN,NaN
13.0,18.0,NaN,NaN,NaN
36.0,29.0,1.1,NaN,NaN
110.0,34.0,27.0,1.2,NaN
180.0,95.0,65.0,8.0,19.0
