1342.2515467272701,NaN,NaN,NaN,NaN
1642.1137318444971,1030.986698850421,NaN,NaN,NaN
1757.2761219309366,1457.3939876245972,617340.1334970266,NaN,NaN
1812.0101957898848,1639.5340492940234,1355.7818766286794,562950.0444633127,NaN
1847.0051645909114,1735.1183079374402,1552.7509927953486,1254.12527338349,559508.9778429061
21.0,-1.0,-1.0,-1.0,-1.0
21.0,21.0,-1.0,-1.0,-1.0
21.0,21.0,41.0,-1.0,-1.0
21.0,21.0,21.0,41.0,-1.0
21.0,21.0,21.0,21.0,41.0
48.03917598724365,NaN,NaN,NaN,NaN
390.2752149105072,17.868682861328125,NaN,NaN,NaN
699.4657440185547,127.99254083633423,9.581602096557617,NaN,NaN
969.2525370121002,261.1753900051117,60.80406093597412,7.6785218715667725,NaN
1129.0511221885681,430.4350709915161,247.83802604675293,21.359699010849,23.238011837005615
