1.3287773794789777,NaN,NaN,NaN,NaN
1.7914575754412478,1.3287773794789777,NaN,NaN,NaN
1.8975552558736681,1.7914575754412478,1.3287773794789777,NaN,NaN
1.8975552558736681,1.8975552558736681,1.7914575754412478,1.3287773794789777,NaN
1.8975552558736681,1.8975552558736681,1.8975552558736681,1.7914575754412478,1.3287773794789777
3.0,-1.0,-1.0,-1.0,-1.0
4.0,3.0,-1.0,-1.0,-1.0
5.0,4.0,3.0,-1.0,-1.0
5.0,5.0,4.0,3.0,-1.0
5.0,5.0,5.0,4.0,3.0
10.298930168151855,NaN,NaN,NaN,NaN
0.38898396492004395,10.258956909179688,NaN,NaN,NaN
0.82076096534729,10.724653005599976,0.11577701568603516,NaN,NaN
11.790777921676636,0.8899509906768799,10.860470056533813,0.39026808738708496,NaN
14.298244953155518,2.490083932876587,12.490145921707153,0.9527721405029297,10.752080917358398
