9.494704901991865,NaN,NaN,NaN,NaN
24.008150263279987,5.089645666794629,NaN,NaN,NaN
54.04928006598924,9.532644143518787,3.9138018453787806,NaN,NaN
89.4682760911956,14.233895675224453,6.8317445442130404,3.170970698244119,NaN
112.21123764729279,24.360305268551212,9.700067162189942,5.976619586842822,3.170970698244119
24.0,-1.0,-1.0,-1.0,-1.0
93.0,9.0,-1.0,-1.0,-1.0
94.0,25.0,7.0,-1.0,-1.0
97.0,90.0,9.0,5.0,-1.0
100.0,93.0,25.0,4.0,5.0
125.4958279132843,NaN,NaN,NaN,NaN
2543.6882181167603,33.91035485267639,NaN,NaN,NaN
10191.145555019379,1162.94473695755,8.670303106307983,NaN,NaN
23883.175691843033,5040.851476192474,650.9232749938965,7.152868032455444,NaN
35948.64096713066,16499.15372610092,6362.709108114243,282.02542209625244,15.391109228134155
