2617.4825310892875,NaN,NaN,NaN,NaN
3973.257797295182,1564.1441642177117,NaN,NaN,NaN
NaN,2737.9184739746165,1294.6649801850017,NaN,NaN
NaN,NaN,2219.6986611627035,1093.208663408279,NaN
NaN,NaN,2881.3958520088177,1944.7332963411561,4948.177950717376
81.0,-1.0,-1.0,-1.0,-1.0
81.0,81.0,-1.0,-1.0,-1.0
-1.0,81.0,81.0,-1.0,-1.0
-1.0,-1.0,81.0,81.0,-1.0
-1.0,-1.0,81.0,81.0,101.0
870.6122999191284,NaN,NaN,NaN,NaN
15278.128107070923,192.18586611747742,NaN,NaN,NaN
NaN,7988.5434827804565,66.12841486930847,NaN,NaN
NaN,NaN,4307.953986883163,46.32140612602234,NaN
NaN,NaN,33929.08899688721,1251.0002610683441,66.22951579093933
