1138.4659663374584,NaN,NaN,NaN,NaN
1225.0815617539029,4826.42387213317,NaN,NaN,NaN
1314.500224306172,1151.69043824815,4341.411215599248,NaN,NaN
1446.6531538773477,1203.862498291577,1080.2519780162556,3923.193880249498,NaN
NaN,NaN,1153.3884260526752,1010.2950809666402,3625.0140546651587
61.0,-1.0,-1.0,-1.0,-1.0
61.0,81.0,-1.0,-1.0,-1.0
61.0,61.0,81.0,-1.0,-1.0
61.0,61.0,61.0,81.0,-1.0
-1.0,-1.0,61.0,61.0,81.0
162.38201594352722,NaN,NaN,NaN,NaN
2799.2262518405914,56.10270595550537,NaN,NaN,NaN
10285.315771818161,1377.894958972931,14.207751989364624,NaN,NaN
22283.635075092316,4591.8535788059235,786.5721309185028,10.999989032745361,NaN
NaN,NaN,6531.548803091049,282.18548679351807,25.613599061965942
