1.3287773794789777,NaN,NaN,NaN,NaN
1.7914575754412478,1.3287773794789777,NaN,NaN,NaN
1.8975552558736681,1.7914575754412478,1.3287773794789777,NaN,NaN
1.8975552558736681,1.8975552558736681,1.7914575754412478,1.3287773794789777,NaN
2.0734169761060497,1.8975552558736681,1.8975552558736681,1.7914575754412478,1.3287773794789777
3.0,-1.0,-1.0,-1.0,-1.0
4.0,3.0,-1.0,-1.0,-1.0
5.0,4.0,3.0,-1.0,-1.0
5.0,5.0,4.0,3.0,-1.0
13.0,5.0,5.0,4.0,3.0
13.244007110595703,NaN,NaN,NaN,NaN
2.4659018516540527,12.735898971557617,NaN,NaN,NaN
4.2327001094818115,15.01803207397461,0.875697135925293,NaN,NaN
20.81436014175415,3.7991228103637695,15.192752122879028,1.278930902481079,NaN
25.74508285522461,8.759127855300903,22.05820083618164,2.3467111587524414,14.398360013961792
