8.201,NaN,NaN,NaN,NaN
10.12,8.201,NaN,NaN,NaN
10.12,10.12,8.201,NaN,NaN
10.12,10.12,10.12,8.201,NaN
10.12,10.12,10.12,10.12,8.201
4.0,-1.0,-1.0,-1.0,-1.0
5.0,4.0,-1.0,-1.0,-1.0
5.0,5.0,4.0,-1.0,-1.0
5.0,5.0,5.0,4.0,-1.0
5.0,5.0,5.0,5.0,4.0
100.0,NaN,NaN,NaN,NaN
1100.0,49.0,NaN,NaN,NaN
4200.0,810.0,36.0,NaN,NaN
10000.0,4600.0,530.0,32.0,NaN
18000.0,11000.0,4300.0,580.0,25.0
