0.04836,NaN,NaN,NaN,NaN
0.09435,0.04836,NaN,NaN,NaN
0.1384,0.09435,0.04836,NaN,NaN
0.1772,0.1367,0.09378,0.04836,NaN
0.2154,0.1772,0.1367,0.09378,0.04836
7.0,-1.0,-1.0,-1.0,-1.0
7.0,4.0,-1.0,-1.0,-1.0
7.0,7.0,4.0,-1.0,-1.0
6.0,5.0,5.0,4.0,-1.0
7.0,6.0,5.0,5.0,4.0
0.42,NaN,NaN,NaN,NaN
1.0,0.6,NaN,NaN,NaN
2.9,2.2,0.24,NaN,NaN
4.1,1.9,1.7,0.81,NaN
8.4,3.6,5.4,1.3,2.2
