1231.0,NaN,NaN,NaN,NaN
1413.0,1083.0,NaN,NaN,NaN
1541.0,1139.0,1969.0,NaN,NaN
1524.0,1151.0,1026.0,1630.0,NaN
1504.0,1315.0,1037.0,1026.0,1466.0
16.0,-1.0,-1.0,-1.0,-1.0
15.0,16.0,-1.0,-1.0,-1.0
16.0,15.0,20.0,-1.0,-1.0
16.0,15.0,16.0,21.0,-1.0
16.0,15.0,16.0,16.0,20.0
0.033,NaN,NaN,NaN,NaN
0.11,0.024,NaN,NaN,NaN
0.23,0.16,0.057,NaN,NaN
0.67,0.38,0.17,0.063,NaN
1.4,0.72,0.72,0.23,0.14
