0.2537,NaN,NaN,NaN,NaN
1776.0,0.1004,NaN,NaN,NaN
1487.0,0.2451,0.1004,NaN,NaN
1604.0,1153.0,0.2451,0.1004,NaN
1660.0,1615.0,0.3732,0.2451,0.1004
100.0,-1.0,-1.0,-1.0,-1.0
66.0,4.0,-1.0,-1.0,-1.0
56.0,4.0,4.0,-1.0,-1.0
51.0,66.0,4.0,4.0,-1.0
51.0,61.0,5.0,4.0,4.0
1.1,NaN,NaN,NaN,NaN
2.0,0.66,NaN,NaN,NaN
4.2,4.1,0.69,NaN,NaN
8.2,5.7,4.8,1.1,NaN
14.0,7.9,16.0,4.7,1.3
