0.003723,NaN,NaN,NaN,NaN
0.007291,0.003723,NaN,NaN,NaN
0.01073,0.007291,0.003719,NaN,NaN
0.01383,0.0106,0.007232,0.003709,NaN
0.01693,0.01383,0.0106,0.007232,0.003709
7.0,-1.0,-1.0,-1.0,-1.0
7.0,7.0,-1.0,-1.0,-1.0
7.0,7.0,7.0,-1.0,-1.0
6.0,5.0,4.0,3.0,-1.0
7.0,6.0,5.0,4.0,3.0
0.32,NaN,NaN,NaN,NaN
1.3,0.3,NaN,NaN,NaN
2.1,1.6,0.19,NaN,NaN
4.4,2.1,2.1,0.26,NaN
9.7,4.5,4.6,1.5,1.6
