0.005436,NaN,NaN,NaN,NaN
0.01053,0.005436,NaN,NaN,NaN
0.01543,0.01053,0.005436,NaN,NaN
0.0197,0.01525,0.0105,0.005436,NaN
0.02387,0.0197,0.01525,0.0105,0.005436
4.0,-1.0,-1.0,-1.0,-1.0
7.0,4.0,-1.0,-1.0,-1.0
7.0,7.0,4.0,-1.0,-1.0
6.0,5.0,5.0,4.0,-1.0
7.0,6.0,5.0,5.0,4.0
0.043,NaN,NaN,NaN,NaN
0.16,0.045,NaN,NaN,NaN
0.41,0.2,0.051,NaN,NaN
0.91,0.6,0.27,0.083,NaN
1.9,1.5,0.9,0.4,0.21
