0.020147	Inf	Inf	Inf	Inf	Inf
0.16045	0.020147	Inf	Inf	Inf	Inf
0.3332	0.12549	0.020147	Inf	Inf	Inf
0.53007	0.26709	0.10928	0.020147	Inf	Inf
0.74983	0.43321	0.23661	0.10013	0.020147	Inf
0.99781	0.61872	0.38604	0.21594	0.094383	0.020147
