0.19406	Inf	Inf	Inf	Inf	Inf
0.57602	0.19406	Inf	Inf	Inf	Inf
0.9628	0.57602	0.19406	Inf	Inf	Inf
2566.1	0.9628	0.57602	0.19406	Inf	Inf
77931.0	9.0331	0.9628	0.57602	0.19406	Inf
143240.0	127.25	1.3504	0.9628	0.57602	0.19406
