0.012435	Inf	Inf	Inf	Inf	Inf
0.52344	0.012435	Inf	Inf	Inf	Inf
1.1034	0.46635	0.012435	Inf	Inf	Inf
1.7914	0.98333	0.43842	0.012435	Inf	Inf
2.5226	1.5182	0.93291	0.42199	0.012435	Inf
3.2168	2.0468	1.4435	0.89764	0.41121	0.012435
