0.013937	Inf	Inf	Inf	Inf	Inf
0.088427	0.013937	Inf	Inf	Inf	Inf
0.15806	0.088427	0.013937	Inf	Inf	Inf
0.22339	0.15806	0.088427	0.013937	Inf	Inf
0.28377	0.22339	0.15806	0.088427	0.013937	Inf
0.33945	0.28377	0.22339	0.15806	0.088427	0.013937
