0.0071263	Inf	Inf	Inf	Inf	Inf
0.13342	0.0071263	Inf	Inf	Inf	Inf
0.28571	0.10386	0.0071263	Inf	Inf	Inf
0.45305	0.23432	0.088469	0.0071263	Inf	Inf
0.63321	0.38575	0.2065	0.079888	0.0071263	Inf
0.85613	0.55065	0.34082	0.18611	0.074322	0.0071263
