0.0092393	Inf	Inf	Inf	Inf	Inf
0.51905	0.0092393	Inf	Inf	Inf	Inf
1.0895	0.46513	0.0092393	Inf	Inf	Inf
1.7484	0.98105	0.43747	0.0092393	Inf	Inf
2.4278	1.5134	0.92894	0.42412	0.0092393	Inf
3.0983	2.0378	1.4368	0.89595	0.41539	0.0092393
