0.92694	Inf	Inf	Inf	Inf	Inf
5.5117	0.92694	Inf	Inf	Inf	Inf
9.0094	5.5117	0.92694	Inf	Inf	Inf
11.648	9.0094	5.5117	0.92694	Inf	Inf
13.595	11.648	9.0094	5.5117	0.92694	Inf
14.996	13.595	11.648	9.0094	5.5117	0.92694
