0.20604	Inf	Inf	Inf	Inf	Inf
0.55937	0.20604	Inf	Inf	Inf	Inf
254.26	0.51147	0.20604	Inf	Inf	Inf
9174.3	75.108	0.51147	0.20604	Inf	Inf
91947.0	6693.5	2.8596	0.51147	0.20604	Inf
151970.0	19300.0	46.335	1.0619	0.51147	0.20604
