0.022572	Inf	Inf	Inf	Inf	Inf
0.030171	0.022572	Inf	Inf	Inf	Inf
0.059658	0.027805	0.022572	Inf	Inf	Inf
0.098798	0.059647	0.02652	0.022572	Inf	Inf
0.13669	0.098793	0.059641	0.025859	0.022572	Inf
0.17315	0.13666	0.098793	0.059641	0.025436	0.022572
