2.3842e-7	Inf	Inf	Inf	Inf	Inf
1.3715	2.3842e-7	Inf	Inf	Inf	Inf
2.9736	1.0663	2.3842e-7	Inf	Inf	Inf
4.8143	2.4492	0.91322	2.3842e-7	Inf	Inf
6.934	4.1167	2.1467	0.82871	2.3842e-7	Inf
9.2501	6.0513	3.6791	1.9586	0.77107	2.3842e-7
