0.0081573	Inf	Inf	Inf	Inf	Inf
0.2173	0.0081573	Inf	Inf	Inf	Inf
0.49327	0.17413	0.0081573	Inf	Inf	Inf
0.83651	0.41365	0.15214	0.0081573	Inf	Inf
1.291	0.73607	0.37038	0.13995	0.0081573	Inf
1.8145	1.1287	0.65616	0.34039	0.13148	0.0081573
