0.076053	Inf	Inf	Inf	Inf	Inf
0.33283	0.076053	Inf	Inf	Inf	Inf
0.60082	0.33283	0.076053	Inf	Inf	Inf
4.4057	0.60082	0.33283	0.076053	Inf	Inf
5041.4	0.87097	0.60082	0.33283	0.076053	Inf
28566.0	10.232	0.87097	0.60082	0.33283	0.076053
