0.14939	Inf	Inf	Inf	Inf	Inf
0.857	0.14939	Inf	Inf	Inf	Inf
1.6951	0.77996	0.14939	Inf	Inf	Inf
2.6882	1.5449	0.7097	0.14939	Inf	Inf
4.3364	2.3403	1.4438	0.69004	0.14939	Inf
5.4079	3.1394	2.2064	1.4046	0.6763	0.14939
