0.015419	Inf	Inf	Inf	Inf	Inf
0.032065	0.015419	Inf	Inf	Inf	Inf
0.069205	0.032041	0.015419	Inf	Inf	Inf
0.10717	0.069191	0.032034	0.015419	Inf	Inf
0.14416	0.10716	0.069185	0.032023	0.015419	Inf
0.17991	0.14413	0.10716	0.069185	0.032022	0.015419
