0.4945,NaN,NaN,NaN,NaN
0.4945,0.4945,NaN,NaN,NaN
0.4945,0.4945,0.4945,NaN,NaN
0.4945,0.4945,0.4945,0.4945,NaN
0.4945,0.4945,0.4945,0.4945,0.4945
2.0,-1.0,-1.0,-1.0,-1.0
2.0,2.0,-1.0,-1.0,-1.0
2.0,2.0,2.0,-1.0,-1.0
2.0,2.0,2.0,2.0,-1.0
2.0,2.0,2.0,2.0,2.0
0.1,NaN,NaN,NaN,NaN
0.26,0.092,NaN,NaN,NaN
1.2,0.34,0.11,NaN,NaN
2.5,1.5,0.4,0.21,NaN
4.5,2.0,2.2,1.0,0.61
